,asset_class_name,assets_under_management,distribution_policy_bool,is_hedged,is_hedged_currency,isin,nav,provider_icon,recommendation,replication_methodology_first_level_short,return_year_to_date_real,shortname,sorting_string_de,sorting_string_en,sparplan_faehig,sustainability_id,sustainability_name,ter,trading_currency_name,transferred_to,underlying_index_name,vl_faehig,vl_url,wkn,recommendation.name,recommendation.slug
271,Aktien,3670.9073760785,False,False,,IE00B4L5YX21,43.005,/media/icons/provider/ishares.png,,Physisch,-4.45499,iShares,11Japan,11,1,,,0.15,EUR,,MSCI Japan IMI NR USD,False,,A0RPWL,,
272,Aktien,184.344131193,False,False,,LU1602144732,226.34,/media/icons/provider/amundi.png,,Physisch,-7.22706,Amundi,11Japan,11,1,,,0.45,EUR,,MSCI Japan NR EUR,False,,A2DR4P,,
273,Aktien,3.933712048,False,False,,IE00B60SX287,62.722,/media/icons/provider/invesco-icon.png,,Synthetisch,-6.81048,Invesco,11Japan,11,1,,,0.19,EUR,,MSCI Japan NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00B60SX287,vl&zuf=extraetf&zufref=vlsparen",A0RGCR,,
274,Aktien,126.5846239592,True,False,,IE00B5VX7566,32.071,/media/icons/provider/hsbc.png,,Physisch,-7.05484,HSBC,11Japan,11,1,,,0.19,EUR,,MSCI Japan NR USD,False,,A1CXGS,,
275,Aktien,495.4722113506,False,False,,IE00B53QDK08,154.4,/media/icons/provider/ishares.png,,Physisch,-5.08475,iShares,11Japan,11,1,,,0.48,EUR,,MSCI Japan NR USD,False,,A0YEDV,,
276,Aktien,1003.1538859086,True,False,,IE00B02KXH56,13.9775,/media/icons/provider/ishares.png,,Physisch,-5.14746,iShares,11Japan,11,1,,,0.59,EUR,,MSCI Japan NR USD,False,,A0DK60,,
277,Aktien,39.4973881451,True,False,,DE000ETFL300,8.966,/media/icons/provider/deka.png,,Physisch,-7.13233,Deka,11Japan,11,1,,,0.5,EUR,,MSCI Japan PR LCL,False,,ETFL30,,
278,Aktien,97.4624157241,False,False,,LU2196470426,64.94,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-6.88752,Xtrackers,11Japan,11,1,,,0.09,EUR,,Nikkei 225,False,,A2P7NT,,
279,Aktien,256.1765140197,False,False,,IE00B52MJD48,203.35,/media/icons/provider/ishares.png,,Physisch,-4.5392,iShares,11Japan,11,1,,,0.48,EUR,,Nikkei 225,False,,A0YEDQ,,
280,Aktien,64.7912960378,True,False,,LU0378453376,22.82,/media/icons/provider/amundi.png,,Synthetisch,-7.81883,Amundi,11Japan,11,1,,,0.25,EUR,,Nikkei 225,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0378453376,vl&zuf=extraetf&zufref=vlsparen",ETF020,,
281,Aktien,1327.6394077325,True,False,,LU0839027447,21.42,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-6.86621,Xtrackers,11Japan,11,1,,,0.09,EUR,,Nikkei 225,False,,DBX0NJ,,
282,Aktien,182.5343530167,True,False,,DE000A0H08D2,20.8,/media/icons/provider/ishares.png,,Physisch,-7.1293,iShares,11Japan,11,1,,,0.51,EUR,,Nikkei 225,False,,A0H08D,,
283,Aktien,26.4999627222,True,True,EUR,LU1875395870,39.525,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-3.06236,Xtrackers,11Japan,11,1,,,0.19,EUR,,Nikkei 225 Average NR JPY,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1875395870,vl&zuf=extraetf&zufref=vlsparen",DBX0Q9,,
284,Aktien,240.9394153007,False,False,,IE00BFXR5T61,10.932,/media/icons/provider/legal-and-general-icon.png,,Physisch,-6.71369,LGIM,11Japan,11,1,,,0.1,EUR,,Solactive Core Japan L&M NR USD,False,,A2N4PR,,
285,Aktien,15.5199510698,False,False,,LU2089238385,22.255,/media/icons/provider/amundi.png,,Physisch,-6.51657,Amundi,11Japan,11,1,,,0.05,EUR,,Solactive GBS Japan Large & Mid NR JPY,False,,A2PWML,,
286,Aktien,191.8799363514,True,False,,LU1931974775,24.31,/media/icons/provider/amundi.png,,Physisch,-6.51638,Amundi,11Japan,11,1,,,0.05,EUR,,Solactive GBS Japan Large & Mid NR JPY,False,,A2PBLK,,
287,Aktien,641.8372021875,True,False,,FR0010245514,138.665,/media/icons/provider/amundi.png,,Physisch,-6.56827,Amundi,11Japan,11,1,,,0.45,EUR,,TOPIX TR JPY,True,"https://portal.ebase.com/deo-finvesto?DDE=FR0010245514,vl&zuf=extraetf&zufref=vlsparen",A0ESMK,,
288,Aktien,,False,False,,LU1681037781,,/media/icons/provider/amundi.png,,Synthetisch,-6.32255,Amundi,11Japan,11,1,,,0.2,,,TOPIX TR JPY,False,,A2H58V,,
289,Aktien,190.9199360208,True,True,EUR,FR0011475078,148.38,/media/icons/provider/amundi.png,,Physisch,-2.83651,Amundi,11Japan,11,1,,,0.45,EUR,,TOPIX TR JPY,True,"https://portal.ebase.com/deo-finvesto?DDE=FR0011475078,vl&zuf=extraetf&zufref=vlsparen",LYX0NY,,
290,Aktien,401.77761133,False,True,EUR,LU1681037864,261.19,/media/icons/provider/amundi.png,,Synthetisch,-2.83408,Amundi,11Japan,11,1,,,0.48,EUR,,TOPIX TR JPY,False,,A2H58W,,
291,Aktien,1421.432513093,True,False,,LU0446734872,38.61,/media/icons/provider/ubs.png,,Physisch,3.53826,UBS,11Kanada,11,1,,,0.33,EUR,,MSCI Canada NR CAD,False,,A0X97V,,
292,Aktien,263.80527267,False,True,EUR,LU1130155606,14.65,/media/icons/provider/ubs.png,,Physisch,-6.04554,UBS,11Kanada,11,0,,,0.43,EUR,,MSCI Canada NR CAD,False,,A12D6D,,
293,Aktien,40.3379232247,True,False,,IE00B51B7Z02,20.925,/media/icons/provider/hsbc.png,,Physisch,3.43104,HSBC,11Kanada,11,1,,,0.35,EUR,,MSCI Canada NR USD,False,,A1JHYS,,
294,Aktien,311.7742083353,False,False,,LU0476289540,70.41,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,5.09299,Xtrackers,11Kanada,11,1,,,0.35,EUR,,MSCI Canada NR USD,False,,DBX0ET,,
295,Aktien,1596.4674682178,False,False,,IE00B52SF786,169.16,/media/icons/provider/ishares.png,,Physisch,3.37776,iShares,11Kanada,11,1,,,0.48,EUR,,MSCI Canada NR USD,False,,A0YEDS,,
296,Aktien,205.4830594054,True,False,,IE00B27YCK28,14.754,/media/icons/provider/ishares.png,,Physisch,20.11599,iShares,11Lateinamerika,11Lateinamerika,1,,,0.74,EUR,,MSCI EM Latin America 10-40 NR USD,False,,A0NA45,,
297,Aktien,224.86751093,False,False,,LU1681045024,14.052,/media/icons/provider/amundi.png,,Synthetisch,20.47751,Amundi,11Lateinamerika,11Lateinamerika,1,,,0.2,EUR,,MSCI EM Latin America NR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1681045024,vl&zuf=extraetf&zufref=vlsparen",A2H58P,,
298,Aktien,30.876197895,False,False,,LU1900066629,28.585,/media/icons/provider/amundi.png,,Synthetisch,20.23433,Amundi,11Lateinamerika,11Lateinamerika,1,,,0.65,EUR,,MSCI EM Latin America NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1900066629,vl&zuf=extraetf&zufref=vlsparen",LYX02D,,
299,Aktien,20.8281330906,True,False,,IE00B4TS3815,21.595,/media/icons/provider/hsbc.png,,Physisch,19.81953,HSBC,11Lateinamerika,11Lateinamerika,1,,,0.6,EUR,,MSCI EM Latin America NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00B4TS3815,vl&zuf=extraetf&zufref=vlsparen",A1H8BL,,
300,Aktien,58.5950704107,False,False,,IE00B5WHFQ43,120.3,/media/icons/provider/ishares.png,,Physisch,3.57102,iShares,11Lateinamerika,11Lateinamerika,1,,,0.65,EUR,,MSCI Mexico Capped NR USD,False,,A1C1H0,,
301,Aktien,11.2956033338,True,False,,IE00B3QMYK80,35.415,/media/icons/provider/hsbc.png,,Physisch,3.74157,HSBC,11Lateinamerika,11Lateinamerika,1,,,0.5,EUR,,MSCI Mexico Capped NR USD,False,,A1H8BM,,
302,Aktien,74.8977080133,False,False,,LU0476289466,4.938,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,3.5718,Xtrackers,11Lateinamerika,11Lateinamerika,1,,,0.65,EUR,,MSCI Mexico NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0476289466,vl&zuf=extraetf&zufref=vlsparen",DBX0ES,,
303,Aktien,764.2356749628,False,False,,IE00BK5BQW10,99.81,/media/icons/provider/vanguard-icon.png,,Physisch,-2.84833,Vanguard,11Nordamerika Region,11Nordamerika Region,1,,,0.1,EUR,,FTSE AW North America TR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00BK5BQW10,vl&zuf=extraetf&zufref=vlsparen",A2PLBJ,,
304,Aktien,1787.8458866921,True,False,,IE00BKX55R35,101.3,/media/icons/provider/vanguard-icon.png,,Physisch,-2.84846,Vanguard,11Nordamerika Region,11Nordamerika Region,1,,,0.1,EUR,,FTSE AW North America TR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00BKX55R35,vl&zuf=extraetf&zufref=vlsparen",A12CXY,,
305,Aktien,32.1848036435,True,False,,LU1737653045,91.14,/media/icons/provider/amundi.png,,Physisch,-3.20819,Amundi,11Nordamerika Region,11Nordamerika Region,1,,,0.15,EUR,,MSCI North America NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1737653045,vl&zuf=extraetf&zufref=vlsparen",A2H9Q2,,
306,Aktien,930.5712744893,True,False,,IE00B14X4M10,77.24,/media/icons/provider/ishares.png,,Physisch,-3.05053,iShares,11Nordamerika Region,11Nordamerika Region,1,,,0.4,EUR,,MSCI North America NR USD,False,,A0J201,,
307,Aktien,138.1582707013,True,False,,LU0392494992,115.18,/media/icons/provider/amundi.png,,Synthetisch,-4.3564,Amundi,11Nordamerika Region,11Nordamerika Region,1,,,0.25,EUR,,MSCI North America NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0392494992,vl&zuf=extraetf&zufref=vlsparen",ETF113,,
308,Aktien,47.8503698718,False,False,,IE00B4M7GH52,12.27,/media/icons/provider/ishares.png,,Physisch,-25.60941,iShares,11Osteuropa,11Osteuropa,1,,,0.74,EUR,,MSCI Poland NR USD,False,,A1H5UP,,
309,Aktien,123.996282837,False,False,,LU1900066462,16.306,/media/icons/provider/amundi.png,,Synthetisch,-21.58153,Amundi,11Osteuropa (ex Russia) Region,11Osteuropa (ex Russia) Region,1,,,0.5,EUR,,MSCI EM Eastern Europe Ex Russia NR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1900066462,vl&zuf=extraetf&zufref=vlsparen",LYX02C,,
310,Aktien,25.91536796,False,False,,LU1681043755,230.9,/media/icons/provider/amundi.png,,Synthetisch,-21.46957,Amundi,11Osteuropa (ex Russia) Region,11Osteuropa (ex Russia) Region,1,,,0.2,EUR,,MSCI EM Eastern Europe Ex Russia NR EUR,False,,A2H57L,,
311,Aktien,3.2345340696,True,False,,LU2090063160,25.6002,/media/icons/provider/amundi.png,,Synthetisch,-21.58137,Amundi,11Osteuropa (ex Russia) Region,11Osteuropa (ex Russia) Region,1,,,0.5,EUR,,MSCI EM Eastern Europe Ex Russia NR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=LU2090063160,vl&zuf=extraetf&zufref=vlsparen",LYX043,,
312,Aktien,3.0521010113,False,False,,IE00B5V87390,28.4,/media/icons/provider/ishares.png,,Physisch,-42.8562,iShares,11Russland,11,1,,,0.65,EUR,,MSCI Russia Adr/Gdr NR USD,False,,A1C1HV,,
313,Aktien,9.666e-05,False,False,,LU0322252502,7.9,/media/icons/provider/icon-dws-xtrackers.png,,Synthetisch,-40.09376,Xtrackers,11Russland,11,1,,,0.0,EUR,,MSCI Russia Capped NR USD,False,,DBX1RC,,
314,Aktien,60.5072354023,True,False,,IE00B5LJZQ16,3.12,/media/icons/provider/hsbc.png,,Physisch,-58.90538,HSBC,11Russland,11,1,,,0.0,EUR,,MSCI Russia Capped NR USD,False,,A1JCM1,,
315,Aktien,1.0731577658,True,False,,LU1923627332,6.0,/media/icons/provider/amundi.png,,Synthetisch,-96.32829,Amundi,11Russland,11,1,,,0.65,EUR,,MSCI Russia IMI Select GDR NR USD,False,,LYX01C,,
316,Aktien,12.4983841323,False,False,,LU1923627092,7.4,/media/icons/provider/amundi.png,,Synthetisch,-96.32809,Amundi,11Russland,11,1,,,0.65,EUR,,MSCI Russia IMI Select GDR NR USD,False,,LYX0XV,,
317,Aktien,94.6893151475,True,False,,LU0392496427,140.76,/media/icons/provider/amundi.png,,Physisch,-7.60634,Amundi,11Schweiz,11,1,,,0.25,EUR,,DJ Titans Switzerland 30 TR CHF,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0392496427,vl&zuf=extraetf&zufref=vlsparen",ETF030,,
318,Aktien,155.62779148,False,False,,LU1681044720,407.05,/media/icons/provider/amundi.png,,Synthetisch,-6.59996,Amundi,11Schweiz,11,1,,,0.25,EUR,,MSCI Switzerland NR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1681044720,vl&zuf=extraetf&zufref=vlsparen",A2H57A,,
319,Aktien,165.709557695,True,False,,LU0322248146,186.08,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-8.30727,Xtrackers,11Schweiz,11,1,,,0.25,EUR,,SIX SLI Swiss Leaders PR CHF,False,,DBX1AA,,
320,Aktien,269.9124021338,True,False,,DE0005933964,123.68,/media/icons/provider/ishares.png,,Physisch,-8.34539,iShares,11Schweiz,11,1,,,0.51,EUR,,SIX SLI Swiss Leaders TR CHF,True,"https://portal.ebase.com/deo-finvesto?DDE=DE0005933964,vl&zuf=extraetf&zufref=vlsparen",593396,,
321,Aktien,14.6943561711,True,False,,LU0603946798,119.12,/media/icons/provider/amundi.png,,Synthetisch,-8.93686,Amundi,11Schweiz,11,1,,,0.4,EUR,,SIX SPI TR CHF,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0603946798,vl&zuf=extraetf&zufref=vlsparen",ETF029,,
322,Aktien,778.2858816308,True,False,,LU0274221281,120.36,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-5.84726,Xtrackers,11Schweiz,11,1,,,0.3,EUR,,Solactive Swiss Large Cap NR CHF,False,,DBX1SM,,
323,Aktien,605.9632758943,False,False,,IE00BD3RYZ16,6.5865,/media/icons/provider/ishares.png,,Physisch,-19.36913,iShares,11Skandinavien Länder,11Skandinavien Countries,1,,,0.1,SEK,,NASDAQ OMX Stockholm Benchmark Cp NR SEK,False,,A2ARPW,,
324,Aktien,492.6370507,True,False,,IE00B9MRHC27,44.8,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-9.24871,Xtrackers,11Skandinavien Region,11Skandinavien Region,1,,,0.3,EUR,,MSCI Nordic Countries NR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00B9MRHC27,vl&zuf=extraetf&zufref=vlsparen",A1T791,,
325,Aktien,205.13250321,False,False,,LU1681044647,543.3,/media/icons/provider/amundi.png,,Synthetisch,-9.48258,Amundi,11Skandinavien Region,11Skandinavien Region,1,,,0.25,EUR,,MSCI Nordic Countries NR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1681044647,vl&zuf=extraetf&zufref=vlsparen",A2H569,,
326,Aktien,64.4350549672,False,False,,LU1900067601,24.46,/media/icons/provider/amundi.png,,Synthetisch,23.90634,Amundi,11Türkei,11,1,,,0.45,EUR,,MSCI Turkey NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1900067601,vl&zuf=extraetf&zufref=vlsparen",LYX02F,,
327,Aktien,10.3734132776,True,False,,IE00B5BRQB73,1.6292,/media/icons/provider/hsbc.png,,Physisch,22.95345,HSBC,11Türkei,11,1,,,0.5,EUR,,MSCI Turkey NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00B5BRQB73,vl&zuf=extraetf&zufref=vlsparen",A1H436,,
328,Aktien,103.6581711632,True,False,,IE00B1FZS574,10.966,/media/icons/provider/ishares.png,,Physisch,22.83447,iShares,11Türkei,11,1,,,0.74,EUR,,MSCI Turkey NR USD,False,,A0LEW5,,
329,Aktien,0.6330115995,False,False,,IE000JZ473P7,38.046,/media/icons/provider/hsbc.png,,Physisch,,HSBC,11USA,11USA,0,,,0.09,EUR,,S&P 500 NR USD,False,,A3DN5D,,
330,Aktien,26.8488243,False,True,EUR,LU2196472984,6.5382,/media/icons/provider/icon-dws-xtrackers.png,,Synthetisch,-12.29255,Xtrackers,11USA,11USA,1,,,0.2,EUR,,S&P 500 NR USD,False,,A2P7NV,,
331,Aktien,799.9975680247,True,False,,LU2009147757,8.915,/media/icons/provider/icon-dws-xtrackers.png,,Synthetisch,,Xtrackers,11USA,11USA,0,,,0.07,EUR,,S&P 500 NR USD,False,,DBX00S,,
332,Aktien,13.983055573,True,False,,IE00BK5LYT47,55.866,/media/icons/provider/invesco-icon.png,,Synthetisch,-3.11843,Invesco,11USA,11USA,0,,,0.05,EUR,,MSCI USA NR USD,False,,A2PTBK,,
333,Aktien,1.1560815446,False,False,,IE000Z9SJA06,7.666,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,,Xtrackers,11USA,11USA,0,,,0.06,EUR,,S&P 500 NR USD,False,,DBX0SV,,
334,Aktien,95.8010068293,True,False,,LU0378437502,380.65,/media/icons/provider/amundi.png,,Synthetisch,0.20129,Amundi,11USA,11USA,1,,,0.45,EUR,,DJ Industrial Average NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0378437502,vl&zuf=extraetf&zufref=vlsparen",ETF010,,
335,Aktien,278.92174874,True,False,,FR0007056841,327.35,/media/icons/provider/amundi.png,,Synthetisch,1.73007,Amundi,11USA,11USA,1,,,0.5,EUR,,DJ Industrial Average NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=FR0007056841,vl&zuf=extraetf&zufref=vlsparen",541779,,
336,Aktien,896.2433131996,False,False,,IE00B53L4350,378.6,/media/icons/provider/ishares.png,,Physisch,1.67123,iShares,11USA,11USA,1,,,0.33,EUR,,DJ Industrial Average NR USD,False,,A0YEDK,,
337,Aktien,243.4544675004,True,False,,DE0006289390,325.2,/media/icons/provider/ishares.png,,Physisch,1.19282,iShares,11USA,11USA,1,,,0.51,EUR,,DJ Industrial Average TR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=DE0006289390,vl&zuf=extraetf&zufref=vlsparen",628939,,
338,Aktien,51.0956402206,True,False,,LU1781540957,14.922,/media/icons/provider/amundi.png,,Physisch,-3.48144,Amundi,11USA,11USA,1,,,0.04,EUR,,Morningstar US Large-Mid NR USD,False,,LYX0YB,,
339,Aktien,15.9239143497,False,False,,IE00BJK9H753,37.65,/media/icons/provider/jpmorgan.png,,Physisch,-3.23547,JP Morgan,11USA,11USA,1,,,0.05,EUR,,Morningstar US TME NR SEK,False,,A2PEJW,,
340,Aktien,1.8302906703,True,False,,IE00BJK9H860,35.975,/media/icons/provider/jpmorgan.png,,Physisch,-3.23477,JP Morgan,11USA,11USA,1,,,0.05,EUR,,Morningstar US TME NR SEK,False,,A2PEJX,,
341,Aktien,27.5015667209,True,False,,IE00BK1PV445,16.0225,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-3.55536,Xtrackers,11USA,11USA,1,,,0.07,EUR,,MSCI USA,False,,A1XEY1,,
342,Aktien,2953.0309287376,False,False,,IE00BJBYDR19,,/media/icons/provider/credit_suisse.png,,Physisch,-3.38658,Credit Suisse,11USA,11USA,1,,,0.09,EUR,,MSCI USA,False,,A2PW7G,,
343,Aktien,35.2154331547,True,False,,IE00B5WFQ436,39.857,/media/icons/provider/hsbc.png,,Physisch,-3.3731,HSBC,11USA,11USA,1,,,0.3,EUR,,MSCI USA,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00B5WFQ436,vl&zuf=extraetf&zufref=vlsparen",A1CY1Q,,
344,Aktien,3935.4041172252,False,False,,LU0274210672,118.5,/media/icons/provider/icon-dws-xtrackers.png,,Synthetisch,-3.16949,Xtrackers,11USA,11USA,1,,,0.15,EUR,,MSCI USA,False,,DBX1MU,MSCI USA,msci-usa
345,Aktien,5616.783814092,False,False,,IE00BJ0KDR00,117.06,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-3.24239,Xtrackers,11USA,11USA,1,,,0.07,EUR,,MSCI USA,False,,A1XB5V,MSCI USA,msci-usa
346,Aktien,916.8244594673,True,False,,IE00B77D4428,100.415,/media/icons/provider/ubs.png,,Physisch,-3.27344,UBS,11USA,11USA,1,,,0.14,EUR,,MSCI USA,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00B77D4428,vl&zuf=extraetf&zufref=vlsparen",A1JVB6,MSCI USA,msci-usa
347,Aktien,48.7732714496,True,False,,LU0392495700,109.96,/media/icons/provider/amundi.png,,Synthetisch,-4.70965,Amundi,11USA,11USA,1,,,0.08,EUR,,MSCI USA,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0392495700,vl&zuf=extraetf&zufref=vlsparen",ETF120,,
348,Aktien,3170.0138008515,False,False,,IE00B60SX170,115.81,/media/icons/provider/invesco-icon.png,,Synthetisch,-3.12417,Invesco,11USA,11USA,1,,,0.05,EUR,,MSCI USA,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00B60SX170,vl&zuf=extraetf&zufref=vlsparen",A0RGCQ,,
349,Aktien,263.5101816583,True,False,,DE000ETFL268,39.415,/media/icons/provider/deka.png,,Physisch,-3.86242,Deka,11USA,11USA,1,,,0.3,EUR,,MSCI USA,False,,ETFL26,,
350,Aktien,154.3363333333,False,False,,IE00B3SC9K16,57.4039,/media/icons/provider/ubs.png,,Synthetisch,-3.22081,UBS,11USA,11USA,0,,,0.15,USD,,MSCI USA,False,,A0YFEL,,
351,Aktien,417.1294902703,True,False,,LU0136234654,398.95,/media/icons/provider/ubs.png,,Physisch,-3.29262,UBS,11USA,11USA,1,,,0.14,EUR,,MSCI USA,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0136234654,vl&zuf=extraetf&zufref=vlsparen",794358,,
352,Aktien,566.27104839,False,False,,LU1681042864,526.08,/media/icons/provider/amundi.png,,Synthetisch,-3.3002,Amundi,11USA,11USA,1,,,0.28,EUR,,MSCI USA,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1681042864,vl&zuf=extraetf&zufref=vlsparen",A2H57D,,
353,Aktien,531.4241733284,False,False,,IE00B52SFT06,410.77,/media/icons/provider/ishares.png,,Physisch,-3.32089,iShares,11USA,11USA,1,,,0.33,EUR,,MSCI USA,False,,A0YEDU,,
354,Aktien,1024.7821450188,True,False,,FR0010296061,395.08,/media/icons/provider/amundi.png,,Physisch,-4.32761,Amundi,11USA,11USA,1,,,0.09,EUR,,MSCI USA,True,"https://portal.ebase.com/deo-finvesto?DDE=FR0010296061,vl&zuf=extraetf&zufref=vlsparen",A0JMFG,MSCI USA,msci-usa
355,Aktien,483.38246657,False,True,EUR,IE00BD4TYG73,33.713,/media/icons/provider/ubs.png,,Physisch,-13.52277,UBS,11USA,11USA,1,,,0.19,EUR,,MSCI USA 100% Hdg to EUR NR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00BD4TYG73,vl&zuf=extraetf&zufref=vlsparen",A1W5DE,,
356,Aktien,260.645425794,False,True,EUR,LU2153616326,60.33,/media/icons/provider/amundi.png,,Physisch,-14.94036,Amundi,11USA,11USA,1,,,0.17,EUR,,MSCI USA ESG LEAD SELE 5% Is Cap NR UGX,False,,A2P22T,,
357,Aktien,355.184,False,False,,FR0010755611,4342.0,/media/icons/provider/amundi.png,,Synthetisch,-9.85518,Amundi,11USA,11USA,1,,,0.35,EUR,,MSCI USA Leveraged 2x Daily NR EUR,False,,A0X8ZS,,
358,Aktien,353.2466047,False,True,EUR,IE00BG04M077,89.434,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-13.21167,Xtrackers,11USA,11USA,1,,,0.12,EUR,,MSCI USA NR USD,False,,A2JDYV,,
359,Aktien,29.654,True,False,,FR0010791194,5.983,/media/icons/provider/amundi.png,,Synthetisch,-1.91757,Amundi,11USA,11USA,1,,,0.35,EUR,,MSCI USA Short Daily GR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=FR0010791194,vl&zuf=extraetf&zufref=vlsparen",A0X9PC,,
360,Aktien,427.8648122032,False,False,,IE00BFXR5Q31,15.85,/media/icons/provider/legal-and-general-icon.png,,Physisch,-3.47208,LGIM,11USA,11USA,1,,,0.05,EUR,,Solactive Core US L&M NR USD,False,,A2N4RG,,
361,Aktien,4.445501138,False,False,,LU2089238468,25.635,/media/icons/provider/amundi.png,,Physisch,-3.80666,Amundi,11USA,11USA,1,,,0.05,EUR,,Solactive GBS US Large & Mid NR USD,False,,A2PWMM,,
362,Aktien,93.4957643255,True,False,,LU1931974858,31.295,/media/icons/provider/amundi.png,,Physisch,-3.80644,Amundi,11USA,11USA,1,,,0.05,EUR,,Solactive GBS US Large & Mid NR USD,False,,A2PBLL,,
363,Aktien,94.531137616,True,False,,FR0011550680,16.5547,/media/icons/provider/bnp-paribas-icon.png,,Synthetisch,-2.25121,BNP Paribas Easy,11USA,11USA,0,,,0.15,USD,,S&P 500,False,,A1W6FE,S&P 500,s-p-500
364,Aktien,2646.8529188205,False,False,,IE00BMTX1Y45,6.5746,/media/icons/provider/ishares.png,,Synthetisch,-2.0761,iShares,11USA,11USA,1,,,0.07,EUR,,S&P 500,False,,A2QAJB,,
365,Aktien,5472.5268274835,True,False,,IE00B6YX5C33,414.1,/media/icons/provider/state_street_global_advisors.png,,Physisch,-2.23176,SPDR,11USA,11USA,1,,,0.09,EUR,,S&P 500,False,,A1JULM,,
366,Aktien,12056.8476009524,False,False,,IE00B3YCGJ38,788.02,/media/icons/provider/invesco-icon.png,,Synthetisch,-2.08852,Invesco,11USA,11USA,1,,,0.05,EUR,,S&P 500,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00B3YCGJ38,vl&zuf=extraetf&zufref=vlsparen",A1CYW7,,
367,Aktien,4691.2825082429,True,False,,IE00B5KQNG97,41.614,/media/icons/provider/hsbc.png,,Physisch,-2.37113,HSBC,11USA,11USA,1,,,0.09,EUR,,S&P 500,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00B5KQNG97,vl&zuf=extraetf&zufref=vlsparen",A1C19C,S&P 500,s-p-500
368,Aktien,554.6623893205,True,False,,IE00B7K93397,66.684,/media/icons/provider/ubs.png,,Physisch,-2.25954,UBS,11USA,11USA,1,,,0.12,EUR,,S&P 500,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00B7K93397,vl&zuf=extraetf&zufref=vlsparen",A1JVB5,,
369,Aktien,1602.18168237,False,False,,FR0011550185,20.119,/media/icons/provider/bnp-paribas-icon.png,,Synthetisch,-2.18246,BNP Paribas Easy,11USA,11USA,1,,,0.15,EUR,,S&P 500,False,,A1W4DP,,
370,Aktien,5132.5700132122,False,False,,IE00BFMXXD54,76.388,/media/icons/provider/vanguard-icon.png,,Physisch,-2.21813,Vanguard,11USA,11USA,1,,,0.07,EUR,,S&P 500,False,,A2PFN2,,
371,Aktien,6133.081547991,False,False,,LU0490618542,79.608,/media/icons/provider/icon-dws-xtrackers.png,,Synthetisch,-2.13287,Xtrackers,11USA,11USA,1,,,0.15,EUR,,S&P 500,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0490618542,vl&zuf=extraetf&zufref=vlsparen",DBX0F2,,
